[2025-11-07T04:50:13.846949] LAT:12.971099, LON:79.155084, ALT:312.2, SPD:1.08, SAT:6, BAT:3.9, RSSI:-47
[2025-11-07T04:19:42.348894] LAT:12.969363, LON:79.156744, ALT:310.9, SPD:0.8, SAT:5, BAT:3.727, RSSI:-65
[2025-11-07T04:19:41.682375] LAT:12.972537, LON:79.151737, ALT:306.4, SPD:0.54, SAT:9, BAT:3.725, RSSI:-74
[2025-11-07T04:19:40.333830] LAT:12.969373, LON:79.156745, ALT:305.4, SPD:0.59, SAT:5, BAT:3.728, RSSI:-50
[2025-11-07T04:19:39.670270] LAT:12.972544, LON:79.15173, ALT:310.3, SPD:0.6, SAT:5, BAT:3.725, RSSI:-72
[2025-11-07T04:19:38.322351] LAT:12.969383, LON:79.156743, ALT:310.6, SPD:1.47, SAT:6, BAT:3.728, RSSI:-53
[2025-11-07T04:19:37.657021] LAT:12.972548, LON:79.151721, ALT:309.3, SPD:1.87, SAT:6, BAT:3.726, RSSI:-54
[2025-11-07T04:19:36.308658] LAT:12.969393, LON:79.156743, ALT:307.6, SPD:1.81, SAT:8, BAT:3.728, RSSI:-64
[2025-11-07T04:19:35.643362] LAT:12.972552, LON:79.151711, ALT:312.4, SPD:1.09, SAT:8, BAT:3.726, RSSI:-69
[2025-11-07T04:19:34.298692] LAT:12.969403, LON:79.156745, ALT:310.6, SPD:0.7, SAT:7, BAT:3.728, RSSI:-65
[2025-11-07T04:19:33.631542] LAT:12.972555, LON:79.151702, ALT:312.9, SPD:1.94, SAT:8, BAT:3.726, RSSI:-68
[2025-11-07T04:19:32.286999] LAT:12.969412, LON:79.156749, ALT:307.6, SPD:1.15, SAT:7, BAT:3.728, RSSI:-56
[2025-11-07T04:19:31.616704] LAT:12.972561, LON:79.151694, ALT:308.0, SPD:1.28, SAT:6, BAT:3.726, RSSI:-56
[2025-11-07T04:19:30.274476] LAT:12.96942, LON:79.156754, ALT:307.5, SPD:1.93, SAT:8, BAT:3.729, RSSI:-52
[2025-11-07T04:19:29.603766] LAT:12.972565, LON:79.151685, ALT:308.8, SPD:2.38, SAT:9, BAT:3.726, RSSI:-68
[2025-11-07T04:19:28.263054] LAT:12.969427, LON:79.156762, ALT:308.4, SPD:2.12, SAT:8, BAT:3.729, RSSI:-62
[2025-11-07T04:19:27.592342] LAT:12.972571, LON:79.151677, ALT:311.7, SPD:1.09, SAT:6, BAT:3.726, RSSI:-51
[2025-11-07T04:19:26.251985] LAT:12.96943, LON:79.156771, ALT:309.2, SPD:1.81, SAT:6, BAT:3.729, RSSI:-51
[2025-11-07T04:19:25.578076] LAT:12.972578, LON:79.151669, ALT:308.6, SPD:2.41, SAT:5, BAT:3.727, RSSI:-72
[2025-11-07T04:19:24.240261] LAT:12.969436, LON:79.156779, ALT:314.8, SPD:1.31, SAT:7, BAT:3.729, RSSI:-46
[2025-11-07T04:19:23.566616] LAT:12.972584, LON:79.151662, ALT:309.5, SPD:1.9, SAT:6, BAT:3.727, RSSI:-75
[2025-11-07T04:19:22.218202] LAT:12.969445, LON:79.156784, ALT:307.1, SPD:2.19, SAT:5, BAT:3.729, RSSI:-55
[2025-11-07T04:19:21.556123] LAT:12.972587, LON:79.151652, ALT:310.9, SPD:1.77, SAT:9, BAT:3.727, RSSI:-47
[2025-11-07T04:19:20.205841] LAT:12.969454, LON:79.156788, ALT:308.8, SPD:0.62, SAT:8, BAT:3.73, RSSI:-52
[2025-11-07T04:19:19.544408] LAT:12.972587, LON:79.151642, ALT:310.9, SPD:1.74, SAT:5, BAT:3.727, RSSI:-68
[2025-11-07T04:19:18.194529] LAT:12.969461, LON:79.156795, ALT:314.2, SPD:1.7, SAT:8, BAT:3.73, RSSI:-66
[2025-11-07T04:19:17.533015] LAT:12.972587, LON:79.151632, ALT:310.9, SPD:1.43, SAT:7, BAT:3.727, RSSI:-66
[2025-11-07T04:19:16.181311] LAT:12.969468, LON:79.156802, ALT:305.3, SPD:2.01, SAT:8, BAT:3.73, RSSI:-55
[2025-11-07T04:19:15.517075] LAT:12.972592, LON:79.151623, ALT:313.7, SPD:1.02, SAT:7, BAT:3.728, RSSI:-57
[2025-11-07T04:19:14.169538] LAT:12.969474, LON:79.156811, ALT:312.2, SPD:2.04, SAT:9, BAT:3.73, RSSI:-60
[2025-11-07T04:19:13.502918] LAT:12.972592, LON:79.151613, ALT:307.1, SPD:0.95, SAT:6, BAT:3.728, RSSI:-58
[2025-11-07T04:19:12.157299] LAT:12.969478, LON:79.156819, ALT:308.3, SPD:1.27, SAT:7, BAT:3.73, RSSI:-45
[2025-11-07T04:19:11.490883] LAT:12.972592, LON:79.151603, ALT:311.6, SPD:1.15, SAT:7, BAT:3.728, RSSI:-75
[2025-11-07T04:19:10.146192] LAT:12.969484, LON:79.156828, ALT:312.5, SPD:2.33, SAT:8, BAT:3.73, RSSI:-72
[2025-11-07T04:19:09.478212] LAT:12.972591, LON:79.151593, ALT:306.8, SPD:0.91, SAT:8, BAT:3.728, RSSI:-50
[2025-11-07T04:19:08.133458] LAT:12.969486, LON:79.156838, ALT:305.2, SPD:1.35, SAT:7, BAT:3.73, RSSI:-69
[2025-11-07T04:50:15.693530] LAT:12.96816, LON:79.15687, ALT:313.5, SPD:0.92, SAT:6, BAT:3.875, RSSI:-64
[2025-11-07T04:50:16.365765] LAT:12.971092, LON:79.155077, ALT:308.3, SPD:0.94, SAT:7, BAT:3.9, RSSI:-46
[2025-11-07T04:50:18.207130] LAT:12.968167, LON:79.156862, ALT:314.2, SPD:2.02, SAT:6, BAT:3.875, RSSI:-59
[2025-11-07T04:50:18.879714] LAT:12.971088, LON:79.155068, ALT:311.3, SPD:1.48, SAT:6, BAT:3.899, RSSI:-73
[2025-11-07T04:50:20.723157] LAT:12.968172, LON:79.156854, ALT:306.4, SPD:1.75, SAT:9, BAT:3.874, RSSI:-63
[2025-11-07T04:50:22.160243] LAT:12.970925, LON:79.155382, ALT:311.0, SPD:2.31, SAT:8, BAT:3.9, RSSI:-66
[2025-11-07T04:50:23.237053] LAT:12.968179, LON:79.156847, ALT:308.2, SPD:1.59, SAT:9, BAT:3.874, RSSI:-62
[2025-11-07T04:50:24.683023] LAT:12.970917, LON:79.155387, ALT:314.0, SPD:0.96, SAT:7, BAT:3.9, RSSI:-57
[2025-11-07T04:50:25.749012] LAT:12.968187, LON:79.156841, ALT:314.9, SPD:1.8, SAT:6, BAT:3.874, RSSI:-63
[2025-11-07T04:50:27.197343] LAT:12.970909, LON:79.155393, ALT:307.8, SPD:1.02, SAT:8, BAT:3.899, RSSI:-52
[2025-11-07T04:50:28.265689] LAT:12.968196, LON:79.156836, ALT:306.2, SPD:0.94, SAT:5, BAT:3.874, RSSI:-72
[2025-11-07T04:50:29.709763] LAT:12.9709, LON:79.155398, ALT:314.9, SPD:2.09, SAT:7, BAT:3.899, RSSI:-67
[2025-11-07T04:50:30.780062] LAT:12.968204, LON:79.15683, ALT:314.6, SPD:1.99, SAT:8, BAT:3.873, RSSI:-67
[2025-11-07T04:50:32.223918] LAT:12.970892, LON:79.155404, ALT:311.0, SPD:1.52, SAT:9, BAT:3.899, RSSI:-65
[2025-11-07T04:50:33.293477] LAT:12.968213, LON:79.156826, ALT:305.5, SPD:0.65, SAT:7, BAT:3.873, RSSI:-62
[2025-11-07T04:50:34.739817] LAT:12.970883, LON:79.155408, ALT:312.5, SPD:2.04, SAT:9, BAT:3.899, RSSI:-46
[2025-11-07T04:50:35.808816] LAT:12.968223, LON:79.156823, ALT:314.1, SPD:0.85, SAT:9, BAT:3.873, RSSI:-51
[2025-11-07T04:50:37.253581] LAT:12.970875, LON:79.155414, ALT:309.0, SPD:2.18, SAT:8, BAT:3.899, RSSI:-65
[2025-11-07T04:50:38.321571] LAT:12.96823, LON:79.156816, ALT:308.5, SPD:0.81, SAT:8, BAT:3.873, RSSI:-52
[2025-11-07T04:50:39.770098] LAT:12.970868, LON:79.155421, ALT:311.7, SPD:1.83, SAT:6, BAT:3.898, RSSI:-45
[2025-11-07T04:50:40.834330] LAT:12.968235, LON:79.156807, ALT:308.1, SPD:1.53, SAT:5, BAT:3.872, RSSI:-67
[2025-11-07T04:50:42.283456] LAT:12.970861, LON:79.155429, ALT:305.4, SPD:1.35, SAT:5, BAT:3.898, RSSI:-51
[2025-11-07T04:50:43.346946] LAT:12.968238, LON:79.156798, ALT:309.7, SPD:1.88, SAT:7, BAT:3.872, RSSI:-66
[2025-11-07T04:50:44.799510] LAT:12.970854, LON:79.155436, ALT:305.3, SPD:0.58, SAT:9, BAT:3.898, RSSI:-45
[2025-11-07T04:50:45.862374] LAT:12.968239, LON:79.156788, ALT:308.4, SPD:1.75, SAT:8, BAT:3.872, RSSI:-73
[2025-11-07T04:50:47.310440] LAT:12.970845, LON:79.15544, ALT:308.1, SPD:2.16, SAT:7, BAT:3.898, RSSI:-48
[2025-11-07T04:50:48.374828] LAT:12.968236, LON:79.156778, ALT:314.9, SPD:2.12, SAT:5, BAT:3.872, RSSI:-49
[2025-11-07T04:50:49.823138] LAT:12.970838, LON:79.155448, ALT:312.4, SPD:2.31, SAT:8, BAT:3.898, RSSI:-62
[2025-11-07T04:50:50.888438] LAT:12.968232, LON:79.156769, ALT:305.7, SPD:1.75, SAT:6, BAT:3.872, RSSI:-72
[2025-11-07T04:50:52.335918] LAT:12.970834, LON:79.155456, ALT:306.3, SPD:1.84, SAT:9, BAT:3.897, RSSI:-48
[2025-11-07T04:50:53.399746] LAT:12.96823, LON:79.156759, ALT:305.1, SPD:2.27, SAT:9, BAT:3.871, RSSI:-49
[2025-11-07T04:50:54.854510] LAT:12.970825, LON:79.155462, ALT:308.5, SPD:0.52, SAT:6, BAT:3.897, RSSI:-69
[2025-11-07T04:50:55.914761] LAT:12.968225, LON:79.15675, ALT:312.8, SPD:1.54, SAT:6, BAT:3.871, RSSI:-52
[2025-11-07T04:50:57.370474] LAT:12.97082, LON:79.15547, ALT:308.4, SPD:1.43, SAT:5, BAT:3.897, RSSI:-68
[2025-11-07T04:50:58.428659] LAT:12.968223, LON:79.156741, ALT:314.3, SPD:1.61, SAT:6, BAT:3.871, RSSI:-75
[2025-11-07T04:50:59.886600] LAT:12.970813, LON:79.155477, ALT:314.6, SPD:1.0, SAT:6, BAT:3.897, RSSI:-47
[2025-11-07T04:51:00.943399] LAT:12.968222, LON:79.156731, ALT:311.0, SPD:2.31, SAT:7, BAT:3.871, RSSI:-64
[2025-11-07T04:51:02.402280] LAT:12.970804, LON:79.155482, ALT:305.7, SPD:1.91, SAT:7, BAT:3.897, RSSI:-55
[2025-11-07T04:51:03.455424] LAT:12.968222, LON:79.156721, ALT:305.6, SPD:1.61, SAT:5, BAT:3.871, RSSI:-74
[2025-11-07T04:51:04.918853] LAT:12.970798, LON:79.15549, ALT:311.2, SPD:2.35, SAT:6, BAT:3.896, RSSI:-46
[2025-11-07T04:51:05.970590] LAT:12.96822, LON:79.156711, ALT:313.6, SPD:1.96, SAT:6, BAT:3.87, RSSI:-50
[2025-11-07T04:51:07.433108] LAT:12.970792, LON:79.155498, ALT:312.1, SPD:0.94, SAT:7, BAT:3.896, RSSI:-72
[2025-11-07T04:51:08.485415] LAT:12.968222, LON:79.156701, ALT:306.3, SPD:1.79, SAT:7, BAT:3.87, RSSI:-60
[2025-11-07T04:51:09.947882] LAT:12.970783, LON:79.155503, ALT:312.0, SPD:1.57, SAT:9, BAT:3.896, RSSI:-47
[2025-11-07T04:51:10.998969] LAT:12.968228, LON:79.156693, ALT:312.7, SPD:1.85, SAT:8, BAT:3.87, RSSI:-61
[2025-11-07T04:51:12.462930] LAT:12.970774, LON:79.155507, ALT:313.8, SPD:1.21, SAT:8, BAT:3.896, RSSI:-71
[2025-11-07T04:51:13.513278] LAT:12.968231, LON:79.156683, ALT:306.9, SPD:0.65, SAT:6, BAT:3.87, RSSI:-58
[2025-11-07T04:51:14.976540] LAT:12.970766, LON:79.155514, ALT:307.7, SPD:1.41, SAT:5, BAT:3.895, RSSI:-71
[2025-11-07T04:51:16.054298] LAT:12.968229, LON:79.156673, ALT:310.2, SPD:1.3, SAT:8, BAT:3.869, RSSI:-60
[2025-11-07T04:51:17.489024] LAT:12.970758, LON:79.155518, ALT:313.1, SPD:0.51, SAT:6, BAT:3.895, RSSI:-61
[2025-11-07T04:51:18.566639] LAT:12.968231, LON:79.156664, ALT:313.0, SPD:1.89, SAT:5, BAT:3.869, RSSI:-53
[2025-11-07T04:51:20.000405] LAT:12.970751, LON:79.155526, ALT:308.1, SPD:0.69, SAT:8, BAT:3.895, RSSI:-54
[2025-11-07T04:51:21.078040] LAT:12.968229, LON:79.156654, ALT:308.1, SPD:1.48, SAT:5, BAT:3.869, RSSI:-70
[2025-11-07T04:51:22.514644] LAT:12.970745, LON:79.155534, ALT:306.5, SPD:1.5, SAT:5, BAT:3.895, RSSI:-68
[2025-11-07T04:51:23.588199] LAT:12.968232, LON:79.156644, ALT:310.6, SPD:0.81, SAT:5, BAT:3.869, RSSI:-75
[2025-11-07T04:51:25.037668] LAT:12.970743, LON:79.155544, ALT:309.8, SPD:1.32, SAT:6, BAT:3.895, RSSI:-59
[2025-11-07T04:51:26.099581] LAT:12.968234, LON:79.156634, ALT:308.6, SPD:0.75, SAT:5, BAT:3.868, RSSI:-71
[2025-11-07T04:51:27.551376] LAT:12.970744, LON:79.155554, ALT:308.7, SPD:0.59, SAT:8, BAT:3.894, RSSI:-47
[2025-11-07T04:51:28.609619] LAT:12.968237, LON:79.156625, ALT:310.1, SPD:2.47, SAT:8, BAT:3.868, RSSI:-65
[2025-11-07T04:51:30.067274] LAT:12.970745, LON:79.155564, ALT:307.5, SPD:2.1, SAT:6, BAT:3.894, RSSI:-53
[2025-11-07T04:51:31.129808] LAT:12.968243, LON:79.156616, ALT:311.2, SPD:2.44, SAT:5, BAT:3.868, RSSI:-67
[2025-11-07T04:51:32.588455] LAT:12.970742, LON:79.155573, ALT:306.6, SPD:1.95, SAT:5, BAT:3.894, RSSI:-69
[2025-11-07T04:51:33.645862] LAT:12.968251, LON:79.156611, ALT:311.1, SPD:1.3, SAT:9, BAT:3.868, RSSI:-52
[2025-11-07T04:51:35.104747] LAT:12.970739, LON:79.155583, ALT:312.5, SPD:1.08, SAT:9, BAT:3.894, RSSI:-57
[2025-11-07T04:51:36.160687] LAT:12.968259, LON:79.156605, ALT:308.5, SPD:1.7, SAT:7, BAT:3.868, RSSI:-72
[2025-11-07T04:51:37.620238] LAT:12.970738, LON:79.155593, ALT:309.7, SPD:1.31, SAT:9, BAT:3.893, RSSI:-49
[2025-11-07T04:51:38.671091] LAT:12.968269, LON:79.156602, ALT:310.9, SPD:1.35, SAT:9, BAT:3.867, RSSI:-69
[2025-11-07T04:51:40.134336] LAT:12.970739, LON:79.155602, ALT:308.7, SPD:2.05, SAT:6, BAT:3.893, RSSI:-50
[2025-11-07T04:51:41.180136] LAT:12.968276, LON:79.156595, ALT:308.8, SPD:1.77, SAT:5, BAT:3.867, RSSI:-73
[2025-11-07T04:51:42.646862] LAT:12.970742, LON:79.155612, ALT:308.2, SPD:2.49, SAT:9, BAT:3.893, RSSI:-57
[2025-11-07T04:51:43.695789] LAT:12.96828, LON:79.156586, ALT:308.1, SPD:0.81, SAT:8, BAT:3.867, RSSI:-59
[2025-11-07T04:51:45.161202] LAT:12.970741, LON:79.155622, ALT:312.2, SPD:0.88, SAT:8, BAT:3.893, RSSI:-63
[2025-11-07T04:51:46.209708] LAT:12.968287, LON:79.156579, ALT:313.5, SPD:1.14, SAT:8, BAT:3.867, RSSI:-52
[2025-11-07T04:51:47.678712] LAT:12.970742, LON:79.155632, ALT:309.9, SPD:1.18, SAT:5, BAT:3.893, RSSI:-65
[2025-11-07T04:51:48.723013] LAT:12.968296, LON:79.156575, ALT:310.3, SPD:2.5, SAT:7, BAT:3.867, RSSI:-48
[2025-11-07T04:51:50.191239] LAT:12.970745, LON:79.155641, ALT:314.4, SPD:1.87, SAT:6, BAT:3.892, RSSI:-54
[2025-11-07T04:51:51.237319] LAT:12.968305, LON:79.156571, ALT:314.1, SPD:2.37, SAT:9, BAT:3.866, RSSI:-54
[2025-11-07T04:51:52.703841] LAT:12.970745, LON:79.155651, ALT:313.3, SPD:1.81, SAT:5, BAT:3.892, RSSI:-74
[2025-11-07T04:51:53.751585] LAT:12.968315, LON:79.156567, ALT:305.7, SPD:1.19, SAT:9, BAT:3.866, RSSI:-64
[2025-11-07T04:51:55.219078] LAT:12.970749, LON:79.15566, ALT:310.3, SPD:0.57, SAT:7, BAT:3.892, RSSI:-53
[2025-11-07T04:51:56.267567] LAT:12.968324, LON:79.156566, ALT:310.6, SPD:0.77, SAT:6, BAT:3.866, RSSI:-59
[2025-11-07T04:51:57.734979] LAT:12.970755, LON:79.155668, ALT:309.3, SPD:1.72, SAT:6, BAT:3.892, RSSI:-45
[2025-11-07T04:51:58.777918] LAT:12.968333, LON:79.156561, ALT:309.1, SPD:1.72, SAT:8, BAT:3.866, RSSI:-62
[2025-11-07T04:52:00.248499] LAT:12.970757, LON:79.155678, ALT:311.0, SPD:2.42, SAT:5, BAT:3.891, RSSI:-75
[2025-11-07T04:52:01.291160] LAT:12.968343, LON:79.156559, ALT:305.7, SPD:0.86, SAT:7, BAT:3.865, RSSI:-51
[2025-11-07T04:52:02.761554] LAT:12.970764, LON:79.155685, ALT:307.6, SPD:0.55, SAT:9, BAT:3.891, RSSI:-65
[2025-11-07T04:52:03.803949] LAT:12.968353, LON:79.15656, ALT:314.3, SPD:2.34, SAT:7, BAT:3.865, RSSI:-47
[2025-11-07T04:52:05.275256] LAT:12.970769, LON:79.155694, ALT:311.9, SPD:1.26, SAT:6, BAT:3.891, RSSI:-73
[2025-11-07T04:52:06.316956] LAT:12.968362, LON:79.156565, ALT:314.4, SPD:1.02, SAT:7, BAT:3.865, RSSI:-74
[2025-11-07T04:52:07.788378] LAT:12.970778, LON:79.155699, ALT:314.0, SPD:2.04, SAT:8, BAT:3.891, RSSI:-50
[2025-11-07T04:52:08.828990] LAT:12.968369, LON:79.156572, ALT:307.3, SPD:0.52, SAT:9, BAT:3.865, RSSI:-65
[2025-11-07T04:52:10.301858] LAT:12.970788, LON:79.155702, ALT:313.4, SPD:0.71, SAT:8, BAT:3.891, RSSI:-67
[2025-11-07T04:52:11.341727] LAT:12.968378, LON:79.156575, ALT:309.2, SPD:2.09, SAT:9, BAT:3.864, RSSI:-63
[2025-11-07T04:52:12.816055] LAT:12.970796, LON:79.155708, ALT:306.0, SPD:0.77, SAT:9, BAT:3.89, RSSI:-64
[2025-11-07T04:52:13.855333] LAT:12.968388, LON:79.156574, ALT:310.3, SPD:0.71, SAT:8, BAT:3.864, RSSI:-72
[2025-11-07T04:52:15.332176] LAT:12.970805, LON:79.155712, ALT:309.9, SPD:1.09, SAT:6, BAT:3.89, RSSI:-55
[2025-11-07T04:52:16.367505] LAT:12.968398, LON:79.156574, ALT:307.6, SPD:1.09, SAT:6, BAT:3.864, RSSI:-48
[2025-11-07T04:52:17.844071] LAT:12.970814, LON:79.155715, ALT:311.0, SPD:2.17, SAT:8, BAT:3.89, RSSI:-57
[2025-11-07T04:52:18.880319] LAT:12.968408, LON:79.156575, ALT:305.3, SPD:0.69, SAT:9, BAT:3.864, RSSI:-52
[2025-11-07T04:52:20.357122] LAT:12.970824, LON:79.155718, ALT:306.8, SPD:2.03, SAT:8, BAT:3.89, RSSI:-72
[2025-11-07T04:52:21.393322] LAT:12.968418, LON:79.156575, ALT:307.7, SPD:0.93, SAT:7, BAT:3.864, RSSI:-50
[2025-11-07T04:52:22.868187] LAT:12.970834, LON:79.15572, ALT:306.5, SPD:1.36, SAT:9, BAT:3.89, RSSI:-49
[2025-11-07T04:52:23.903389] LAT:12.968428, LON:79.156572, ALT:308.8, SPD:1.83, SAT:8, BAT:3.864, RSSI:-69
[2025-11-07T04:52:25.383988] LAT:12.970843, LON:79.155724, ALT:310.3, SPD:1.64, SAT:8, BAT:3.889, RSSI:-69
[2025-11-07T04:52:26.412235] LAT:12.968437, LON:79.156569, ALT:306.8, SPD:1.36, SAT:7, BAT:3.863, RSSI:-65
[2025-11-07T04:52:27.895454] LAT:12.970852, LON:79.155728, ALT:311.6, SPD:1.28, SAT:9, BAT:3.889, RSSI:-60
[2025-11-07T04:52:28.923734] LAT:12.968447, LON:79.15657, ALT:314.0, SPD:0.92, SAT:8, BAT:3.863, RSSI:-63
[2025-11-07T04:52:30.404873] LAT:12.970858, LON:79.155736, ALT:307.7, SPD:1.31, SAT:6, BAT:3.889, RSSI:-70
[2025-11-07T04:52:31.434914] LAT:12.968455, LON:79.156575, ALT:311.0, SPD:2.39, SAT:7, BAT:3.863, RSSI:-63
[2025-11-07T04:52:32.916723] LAT:12.970862, LON:79.155745, ALT:312.5, SPD:2.18, SAT:5, BAT:3.889, RSSI:-57
[2025-11-07T04:52:33.947186] LAT:12.968461, LON:79.156584, ALT:310.7, SPD:2.07, SAT:9, BAT:3.863, RSSI:-69
[2025-11-07T04:52:35.427618] LAT:12.97087, LON:79.155751, ALT:314.9, SPD:1.75, SAT:5, BAT:3.889, RSSI:-52
[2025-11-07T04:52:36.459593] LAT:12.968469, LON:79.156589, ALT:311.3, SPD:0.64, SAT:9, BAT:3.862, RSSI:-52
[2025-11-07T04:52:37.939519] LAT:12.970878, LON:79.155756, ALT:307.8, SPD:0.67, SAT:8, BAT:3.888, RSSI:-63
[2025-11-07T04:52:38.974914] LAT:12.968479, LON:79.15659, ALT:313.2, SPD:1.87, SAT:6, BAT:3.862, RSSI:-64
[2025-11-07T04:52:40.454812] LAT:12.970888, LON:79.155761, ALT:314.8, SPD:1.16, SAT:6, BAT:3.888, RSSI:-45
[2025-11-07T04:52:41.488605] LAT:12.968488, LON:79.156595, ALT:314.8, SPD:1.13, SAT:8, BAT:3.862, RSSI:-55
[2025-11-07T04:52:42.965754] LAT:12.970897, LON:79.155762, ALT:311.4, SPD:1.7, SAT:8, BAT:3.888, RSSI:-67
[2025-11-07T04:52:43.999592] LAT:12.968494, LON:79.156602, ALT:308.0, SPD:2.39, SAT:6, BAT:3.862, RSSI:-49
[2025-11-07T04:52:45.479285] LAT:12.970907, LON:79.155763, ALT:311.1, SPD:2.06, SAT:9, BAT:3.888, RSSI:-52
[2025-11-07T04:52:46.555586] LAT:12.968501, LON:79.15661, ALT:307.0, SPD:1.15, SAT:7, BAT:3.862, RSSI:-68
[2025-11-07T04:52:47.994023] LAT:12.970917, LON:79.155763, ALT:305.1, SPD:1.59, SAT:5, BAT:3.888, RSSI:-54
[2025-11-07T04:52:49.066701] LAT:12.968506, LON:79.156619, ALT:305.3, SPD:0.65, SAT:7, BAT:3.861, RSSI:-55
[2025-11-07T04:52:50.505623] LAT:12.970927, LON:79.155767, ALT:312.2, SPD:2.16, SAT:7, BAT:3.887, RSSI:-73
[2025-11-07T04:52:51.579417] LAT:12.968514, LON:79.156624, ALT:311.9, SPD:1.83, SAT:7, BAT:3.861, RSSI:-68
[2025-11-07T04:52:53.018587] LAT:12.970937, LON:79.155767, ALT:311.0, SPD:1.38, SAT:5, BAT:3.887, RSSI:-66
[2025-11-07T04:52:54.142388] LAT:12.968523, LON:79.156629, ALT:308.8, SPD:1.42, SAT:7, BAT:3.861, RSSI:-72
[2025-11-07T04:52:55.529570] LAT:12.970946, LON:79.155771, ALT:313.3, SPD:1.94, SAT:5, BAT:3.887, RSSI:-45
[2025-11-07T04:52:56.671849] LAT:12.968528, LON:79.156637, ALT:311.6, SPD:2.39, SAT:5, BAT:3.861, RSSI:-72
[2025-11-07T04:52:58.040572] LAT:12.970956, LON:79.15577, ALT:313.9, SPD:1.75, SAT:9, BAT:3.887, RSSI:-62
[2025-11-07T04:52:59.184484] LAT:12.968529, LON:79.156647, ALT:306.1, SPD:2.5, SAT:8, BAT:3.861, RSSI:-74
[2025-11-07T04:53:00.557696] LAT:12.970966, LON:79.155772, ALT:306.3, SPD:2.26, SAT:5, BAT:3.887, RSSI:-48
[2025-11-07T04:53:01.695666] LAT:12.968529, LON:79.156657, ALT:305.6, SPD:1.66, SAT:8, BAT:3.861, RSSI:-56
[2025-11-07T04:53:03.066381] LAT:12.970976, LON:79.155769, ALT:308.8, SPD:1.96, SAT:7, BAT:3.886, RSSI:-66
[2025-11-07T04:53:04.213947] LAT:12.968527, LON:79.156667, ALT:306.4, SPD:2.18, SAT:8, BAT:3.86, RSSI:-62
[2025-11-07T04:53:05.579503] LAT:12.970985, LON:79.155771, ALT:309.7, SPD:0.98, SAT:6, BAT:3.886, RSSI:-60
[2025-11-07T04:53:06.727378] LAT:12.968529, LON:79.156677, ALT:310.0, SPD:1.93, SAT:8, BAT:3.86, RSSI:-63
[2025-11-07T04:53:08.106418] LAT:12.970995, LON:79.155773, ALT:313.8, SPD:1.57, SAT:5, BAT:3.886, RSSI:-74
[2025-11-07T04:53:09.240024] LAT:12.96853, LON:79.156687, ALT:308.5, SPD:2.35, SAT:8, BAT:3.86, RSSI:-62
[2025-11-07T04:53:10.619915] LAT:12.971005, LON:79.155776, ALT:311.4, SPD:1.89, SAT:6, BAT:3.886, RSSI:-67
[2025-11-07T04:53:11.751386] LAT:12.96853, LON:79.156697, ALT:312.1, SPD:2.38, SAT:6, BAT:3.86, RSSI:-70
[2025-11-07T04:53:13.133439] LAT:12.971013, LON:79.155782, ALT:310.4, SPD:1.74, SAT:6, BAT:3.886, RSSI:-47
[2025-11-07T04:53:14.266714] LAT:12.968531, LON:79.156707, ALT:305.9, SPD:1.97, SAT:6, BAT:3.86, RSSI:-65
[2025-11-07T04:53:15.645867] LAT:12.971023, LON:79.155784, ALT:307.7, SPD:1.32, SAT:9, BAT:3.886, RSSI:-49
[2025-11-07T04:53:16.782144] LAT:12.968531, LON:79.156717, ALT:308.7, SPD:1.63, SAT:7, BAT:3.86, RSSI:-56
[2025-11-07T04:53:18.161062] LAT:12.971032, LON:79.155781, ALT:313.3, SPD:0.67, SAT:9, BAT:3.886, RSSI:-45
[2025-11-07T04:53:19.295857] LAT:12.968529, LON:79.156726, ALT:310.2, SPD:1.94, SAT:5, BAT:3.859, RSSI:-54
[2025-11-07T04:53:20.678113] LAT:12.97104, LON:79.155775, ALT:306.1, SPD:1.45, SAT:5, BAT:3.885, RSSI:-54
[2025-11-07T04:53:21.807664] LAT:12.968524, LON:79.156735, ALT:313.0, SPD:1.96, SAT:6, BAT:3.859, RSSI:-70
[2025-11-07T04:53:23.196728] LAT:12.971045, LON:79.155766, ALT:310.9, SPD:1.55, SAT:6, BAT:3.885, RSSI:-66
[2025-11-07T04:53:24.324103] LAT:12.968524, LON:79.156745, ALT:311.2, SPD:0.82, SAT:8, BAT:3.859, RSSI:-65
[2025-11-07T04:53:25.710781] LAT:12.971052, LON:79.15576, ALT:312.4, SPD:1.38, SAT:5, BAT:3.885, RSSI:-62
[2025-11-07T04:53:26.838394] LAT:12.968523, LON:79.156755, ALT:313.9, SPD:2.25, SAT:6, BAT:3.859, RSSI:-54
[2025-11-07T04:53:28.223345] LAT:12.971056, LON:79.155751, ALT:311.8, SPD:1.38, SAT:6, BAT:3.885, RSSI:-68
[2025-11-07T04:53:29.350476] LAT:12.968527, LON:79.156764, ALT:308.1, SPD:0.97, SAT:5, BAT:3.859, RSSI:-68
[2025-11-07T04:53:30.734104] LAT:12.971063, LON:79.155743, ALT:309.7, SPD:0.74, SAT:7, BAT:3.884, RSSI:-58
[2025-11-07T04:53:31.865844] LAT:12.968528, LON:79.156774, ALT:308.2, SPD:1.69, SAT:7, BAT:3.858, RSSI:-46
[2025-11-07T04:53:33.249659] LAT:12.971065, LON:79.155733, ALT:306.7, SPD:0.55, SAT:5, BAT:3.884, RSSI:-58
